icd_code,icd_version,long_title
S86312D,10,"Strain of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg, subsequent encounter"
S86312S,10,"Strain of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg, sequela"
S86319,10,"Strain of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, unspecified leg"
S86319A,10,"Strain of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, unspecified leg, initial encounter"
S86319D,10,"Strain of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, unspecified leg, subsequent encounter"
S86319S,10,"Strain of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, unspecified leg, sequela"
S8632,10,Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level
S86321,10,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg"
S86321A,10,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg, initial encounter"
S86321D,10,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg, subsequent encounter"
S86321S,10,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg, sequela"
S86322,10,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg"
S86322A,10,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg, initial encounter"
S86322D,10,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg, subsequent encounter"
S86322S,10,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg, sequela"
S86329,10,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, unspecified leg"
S86329A,10,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, unspecified leg, initial encounter"
S86329D,10,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, unspecified leg, subsequent encounter"
S86329S,10,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, unspecified leg, sequela"
S8639,10,Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level
S86391,10,"Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg"
S86391A,10,"Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg, initial encounter"
S86391D,10,"Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg, subsequent encounter"
S86391S,10,"Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg, sequela"
S86392,10,"Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg"
S86392A,10,"Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg, initial encounter"
S86392D,10,"Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg, subsequent encounter"
S86392S,10,"Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg, sequela"
S86399,10,"Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, unspecified leg"
S86399A,10,"Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, unspecified leg, initial encounter"
S86399D,10,"Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, unspecified leg, subsequent encounter"
S86399S,10,"Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, unspecified leg, sequela"
S868,10,Injury of other muscles and tendons at lower leg level
S8680,10,Unspecified injury of other muscles and tendons at lower leg level
S86801,10,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, right leg"
S86801A,10,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, right leg, initial encounter"
S86801D,10,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, right leg, subsequent encounter"
S86801S,10,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, right leg, sequela"
S86802,10,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, left leg"
S86802A,10,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, left leg, initial encounter"
S86802D,10,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, left leg, subsequent encounter"
S86802S,10,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, left leg, sequela"
S86809,10,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, unspecified leg"
S86809A,10,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, unspecified leg, initial encounter"
S86809D,10,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, unspecified leg, subsequent encounter"
S86809S,10,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, unspecified leg, sequela"
S8681,10,Strain of other muscles and tendons at lower leg level
S86811,10,"Strain of other muscle(s) and tendon(s) at lower leg level, right leg"
S86811A,10,"Strain of other muscle(s) and tendon(s) at lower leg level, right leg, initial encounter"
S86811D,10,"Strain of other muscle(s) and tendon(s) at lower leg level, right leg, subsequent encounter"
S86811S,10,"Strain of other muscle(s) and tendon(s) at lower leg level, right leg, sequela"
S86812,10,"Strain of other muscle(s) and tendon(s) at lower leg level, left leg"
S86812A,10,"Strain of other muscle(s) and tendon(s) at lower leg level, left leg, initial encounter"
S86812D,10,"Strain of other muscle(s) and tendon(s) at lower leg level, left leg, subsequent encounter"
S86812S,10,"Strain of other muscle(s) and tendon(s) at lower leg level, left leg, sequela"
S86819,10,"Strain of other muscle(s) and tendon(s) at lower leg level, unspecified leg"
S86819A,10,"Strain of other muscle(s) and tendon(s) at lower leg level, unspecified leg, initial encounter"
S86819D,10,"Strain of other muscle(s) and tendon(s) at lower leg level, unspecified leg, subsequent encounter"
S86819S,10,"Strain of other muscle(s) and tendon(s) at lower leg level, unspecified leg, sequela"
S8682,10,Laceration of other muscles and tendons at lower leg level
S86821,10,"Laceration of other muscle(s) and tendon(s) at lower leg level, right leg"
S86821A,10,"Laceration of other muscle(s) and tendon(s) at lower leg level, right leg, initial encounter"
S86821D,10,"Laceration of other muscle(s) and tendon(s) at lower leg level, right leg, subsequent encounter"
S86821S,10,"Laceration of other muscle(s) and tendon(s) at lower leg level, right leg, sequela"
S86822,10,"Laceration of other muscle(s) and tendon(s) at lower leg level, left leg"
S86822A,10,"Laceration of other muscle(s) and tendon(s) at lower leg level, left leg, initial encounter"
S86822D,10,"Laceration of other muscle(s) and tendon(s) at lower leg level, left leg, subsequent encounter"
S86822S,10,"Laceration of other muscle(s) and tendon(s) at lower leg level, left leg, sequela"
S86829,10,"Laceration of other muscle(s) and tendon(s) at lower leg level, unspecified leg"
S86829A,10,"Laceration of other muscle(s) and tendon(s) at lower leg level, unspecified leg, initial encounter"
S86829D,10,"Laceration of other muscle(s) and tendon(s) at lower leg level, unspecified leg, subsequent encounter"
S86829S,10,"Laceration of other muscle(s) and tendon(s) at lower leg level, unspecified leg, sequela"
S8689,10,Other injury of other muscles and tendons at lower leg level
S86891,10,"Other injury of other muscle(s) and tendon(s) at lower leg level, right leg"
S86891A,10,"Other injury of other muscle(s) and tendon(s) at lower leg level, right leg, initial encounter"
S86891D,10,"Other injury of other muscle(s) and tendon(s) at lower leg level, right leg, subsequent encounter"
S86891S,10,"Other injury of other muscle(s) and tendon(s) at lower leg level, right leg, sequela"
S86892,10,"Other injury of other muscle(s) and tendon(s) at lower leg level, left leg"
S86892A,10,"Other injury of other muscle(s) and tendon(s) at lower leg level, left leg, initial encounter"
S86892D,10,"Other injury of other muscle(s) and tendon(s) at lower leg level, left leg, subsequent encounter"
S86892S,10,"Other injury of other muscle(s) and tendon(s) at lower leg level, left leg, sequela"
S86899,10,"Other injury of other muscle(s) and tendon(s) at lower leg level, unspecified leg"
S86899A,10,"Other injury of other muscle(s) and tendon(s) at lower leg level, unspecified leg, initial encounter"
S86899D,10,"Other injury of other muscle(s) and tendon(s) at lower leg level, unspecified leg, subsequent encounter"
S86899S,10,"Other injury of other muscle(s) and tendon(s) at lower leg level, unspecified leg, sequela"
S869,10,Injury of unspecified muscle and tendon at lower leg level
S8690,10,Unspecified injury of unspecified muscle and tendon at lower leg level
S86901,10,"Unspecified injury of unspecified muscle(s) and tendon(s) at lower leg level, right leg"
S86901A,10,"Unspecified injury of unspecified muscle(s) and tendon(s) at lower leg level, right leg, initial encounter"
S86901D,10,"Unspecified injury of unspecified muscle(s) and tendon(s) at lower leg level, right leg, subsequent encounter"
S86901S,10,"Unspecified injury of unspecified muscle(s) and tendon(s) at lower leg level, right leg, sequela"
S86902,10,"Unspecified injury of unspecified muscle(s) and tendon(s) at lower leg level, left leg"
S86902A,10,"Unspecified injury of unspecified muscle(s) and tendon(s) at lower leg level, left leg, initial encounter"
S86902D,10,"Unspecified injury of unspecified muscle(s) and tendon(s) at lower leg level, left leg, subsequent encounter"
S86902S,10,"Unspecified injury of unspecified muscle(s) and tendon(s) at lower leg level, left leg, sequela"
S86909,10,"Unspecified injury of unspecified muscle(s) and tendon(s) at lower leg level, unspecified leg"
S86909A,10,"Unspecified injury of unspecified muscle(s) and tendon(s) at lower leg level, unspecified leg, initial encounter"
S86909D,10,"Unspecified injury of unspecified muscle(s) and tendon(s) at lower leg level, unspecified leg, subsequent encounter"
S86909S,10,"Unspecified injury of unspecified muscle(s) and tendon(s) at lower leg level, unspecified leg, sequela"
S8691,10,Strain of unspecified muscle and tendon at lower leg level
S86911,10,"Strain of unspecified muscle(s) and tendon(s) at lower leg level, right leg"
S86911A,10,"Strain of unspecified muscle(s) and tendon(s) at lower leg level, right leg, initial encounter"
S86911D,10,"Strain of unspecified muscle(s) and tendon(s) at lower leg level, right leg, subsequent encounter"
S86911S,10,"Strain of unspecified muscle(s) and tendon(s) at lower leg level, right leg, sequela"
S86912,10,"Strain of unspecified muscle(s) and tendon(s) at lower leg level, left leg"
S86912A,10,"Strain of unspecified muscle(s) and tendon(s) at lower leg level, left leg, initial encounter"
S86912D,10,"Strain of unspecified muscle(s) and tendon(s) at lower leg level, left leg, subsequent encounter"
